word	positive	negative	neutral
crazed	0.23076923076923078	0.38461538461538464	0.38461538461538464
crazes	0.3076923076923077	0.15384615384615385	0.5384615384615384
crazier	0.23076923076923078	0.3076923076923077	0.46153846153846156
craziest	0.38461538461538464	0.46153846153846156	0.15384615384615385
crazily	0.07692307692307693	0.38461538461538464	0.5384615384615384
craziness	0.07692307692307693	0.6153846153846154	0.3076923076923077
crazinesses	0.15384615384615385	0.46153846153846156	0.38461538461538464
crazing	0.07692307692307693	0.23076923076923078	0.6923076923076923
crazy	0.15384615384615385	0.46153846153846156	0.38461538461538464
crazyweed	0.38461538461538464	0.07692307692307693	0.5384615384615384
create	0.3076923076923077	0.07692307692307693	0.6153846153846154
created	0.3076923076923077	0.07692307692307693	0.6153846153846154
creates	0.38461538461538464	0.07692307692307693	0.5384615384615384
creatin	0.07692307692307693	0.07692307692307693	0.8461538461538461
creatine	0.15384615384615385	0.07692307692307693	0.7692307692307693
creating	0.38461538461538464	0.07692307692307693	0.5384615384615384
creatinine	0.15384615384615385	0.07692307692307693	0.7692307692307693
creation	0.38461538461538464	0.07692307692307693	0.5384615384615384
creationism	0.3076923076923077	0.07692307692307693	0.6153846153846154
creationisms	0.3076923076923077	0.07692307692307693	0.6153846153846154
creationist	0.38461538461538464	0.07692307692307693	0.5384615384615384
creationists	0.15384615384615385	0.07692307692307693	0.7692307692307693
creations	0.46153846153846156	0.07692307692307693	0.46153846153846156
creative	0.6923076923076923	0.07692307692307693	0.23076923076923078
creatively	0.6153846153846154	0.07692307692307693	0.3076923076923077
creativeness	0.6153846153846154	0.07692307692307693	0.3076923076923077
creativities	0.6153846153846154	0.07692307692307693	0.3076923076923077
creativity	0.5384615384615384	0.07692307692307693	0.38461538461538464
credit	0.46153846153846156	0.07692307692307693	0.46153846153846156
creditabilities	0.5384615384615384	0.07692307692307693	0.38461538461538464
creditability	0.5384615384615384	0.07692307692307693	0.38461538461538464
creditable	0.6153846153846154	0.07692307692307693	0.3076923076923077
creditableness	0.23076923076923078	0.07692307692307693	0.6923076923076923
creditably	0.6153846153846154	0.07692307692307693	0.3076923076923077
credited	0.38461538461538464	0.07692307692307693	0.5384615384615384
crediting	0.07692307692307693	0.07692307692307693	0.8461538461538461
creditor	0.23076923076923078	0.23076923076923078	0.5384615384615384
credits	0.6923076923076923	0.07692307692307693	0.23076923076923078
creditworthiness	0.46153846153846156	0.07692307692307693	0.46153846153846156
creditworthy	0.7692307692307693	0.07692307692307693	0.15384615384615385
crestfallen	0.07692307692307693	0.8461538461538461	0.07692307692307693
cried	0.07692307692307693	0.5384615384615384	0.38461538461538464
cries	0.07692307692307693	0.5384615384615384	0.38461538461538464
crime	0.07692307692307693	0.7692307692307693	0.15384615384615385
criminal	0.07692307692307693	0.6923076923076923	0.23076923076923078
criminals	0.07692307692307693	0.7692307692307693	0.15384615384615385
crisis	0.07692307692307693	0.8461538461538461	0.07692307692307693
critic	0.07692307692307693	0.23076923076923078	0.6923076923076923
critical	0.07692307692307693	0.3076923076923077	0.6153846153846154
criticise	0.07692307692307693	0.6923076923076923	0.23076923076923078
criticised	0.07692307692307693	0.6923076923076923	0.23076923076923078
criticises	0.15384615384615385	0.46153846153846156	0.38461538461538464
criticising	0.07692307692307693	0.46153846153846156	0.46153846153846156
criticism	0.07692307692307693	0.6923076923076923	0.23076923076923078
criticisms	0.15384615384615385	0.3076923076923077	0.5384615384615384
criticizable	0.07692307692307693	0.23076923076923078	0.6923076923076923
criticize	0.07692307692307693	0.5384615384615384	0.38461538461538464
criticized	0.07692307692307693	0.38461538461538464	0.5384615384615384
criticizer	0.07692307692307693	0.38461538461538464	0.5384615384615384
criticizers	0.07692307692307693	0.5384615384615384	0.38461538461538464
criticizes	0.07692307692307693	0.3076923076923077	0.6153846153846154
criticizing	0.07692307692307693	0.38461538461538464	0.5384615384615384
critics	0.07692307692307693	0.3076923076923077	0.6153846153846154
crude	0.07692307692307693	0.8461538461538461	0.07692307692307693
crudely	0.07692307692307693	0.23076923076923078	0.6923076923076923
crudeness	0.07692307692307693	0.6153846153846154	0.3076923076923077
crudenesses	0.07692307692307693	0.5384615384615384	0.38461538461538464
cruder	0.07692307692307693	0.6153846153846154	0.3076923076923077
crudes	0.07692307692307693	0.23076923076923078	0.6923076923076923
crudest	0.07692307692307693	0.6923076923076923	0.23076923076923078
cruel	0.07692307692307693	0.6923076923076923	0.23076923076923078
crueler	0.07692307692307693	0.8461538461538461	0.07692307692307693
cruelest	0.07692307692307693	0.8461538461538461	0.07692307692307693
crueller	0.07692307692307693	0.8461538461538461	0.07692307692307693
cruellest	0.07692307692307693	0.7692307692307693	0.15384615384615385
cruelly	0.07692307692307693	0.8461538461538461	0.07692307692307693
cruelness	0.07692307692307693	0.8461538461538461	0.07692307692307693
cruelties	0.07692307692307693	0.6923076923076923	0.23076923076923078
cruelty	0.07692307692307693	0.7692307692307693	0.15384615384615385
crush	0.07692307692307693	0.23076923076923078	0.6923076923076923
crushed	0.07692307692307693	0.6153846153846154	0.3076923076923077
crushes	0.07692307692307693	0.6923076923076923	0.23076923076923078
crushing	0.23076923076923078	0.6153846153846154	0.15384615384615385
cry	0.07692307692307693	0.7692307692307693	0.15384615384615385
crying	0.07692307692307693	0.6923076923076923	0.23076923076923078
cunt	0.15384615384615385	0.6153846153846154	0.23076923076923078
cunts	0.07692307692307693	0.7692307692307693	0.15384615384615385
curious	0.46153846153846156	0.07692307692307693	0.46153846153846156
curse	0.07692307692307693	0.8461538461538461	0.07692307692307693
cut	0.07692307692307693	0.23076923076923078	0.6923076923076923
cute	0.6923076923076923	0.07692307692307693	0.23076923076923078
cutely	0.38461538461538464	0.07692307692307693	0.5384615384615384
cuteness	0.8461538461538461	0.07692307692307693	0.07692307692307693
cutenesses	0.6923076923076923	0.07692307692307693	0.23076923076923078
cuter	0.6923076923076923	0.07692307692307693	0.23076923076923078
cutes	0.6153846153846154	0.07692307692307693	0.3076923076923077
cutesie	0.46153846153846156	0.07692307692307693	0.46153846153846156
cutesier	0.5384615384615384	0.07692307692307693	0.38461538461538464
cutesiest	0.6923076923076923	0.07692307692307693	0.23076923076923078
cutest	0.7692307692307693	0.07692307692307693	0.15384615384615385
cutesy	0.6923076923076923	0.07692307692307693	0.23076923076923078
cutey	0.5384615384615384	0.07692307692307693	0.38461538461538464
cuteys	0.46153846153846156	0.07692307692307693	0.46153846153846156
cutie	0.3076923076923077	0.07692307692307693	0.6153846153846154
cutiepie	0.6153846153846154	0.07692307692307693	0.3076923076923077
cuties	0.7692307692307693	0.07692307692307693	0.15384615384615385
cuts	0.07692307692307693	0.3076923076923077	0.6153846153846154
cutting	0.07692307692307693	0.15384615384615385	0.7692307692307693
cynic	0.07692307692307693	0.38461538461538464	0.5384615384615384
cynical	0.07692307692307693	0.46153846153846156	0.46153846153846156
cynically	0.07692307692307693	0.38461538461538464	0.5384615384615384
cynicism	0.07692307692307693	0.5384615384615384	0.38461538461538464
cynicisms	0.07692307692307693	0.46153846153846156	0.46153846153846156
cynics	0.15384615384615385	0.15384615384615385	0.6923076923076923
d-:	0.46153846153846156	0.07692307692307693	0.46153846153846156
d:	0.38461538461538464	0.07692307692307693	0.5384615384615384
d=	0.38461538461538464	0.07692307692307693	0.5384615384615384
damage	0.07692307692307693	0.8461538461538461	0.07692307692307693
damaged	0.07692307692307693	0.6923076923076923	0.23076923076923078
damager	0.07692307692307693	0.6923076923076923	0.23076923076923078
damagers	0.07692307692307693	0.6923076923076923	0.23076923076923078
damages	0.07692307692307693	0.6153846153846154	0.3076923076923077
damaging	0.07692307692307693	0.7692307692307693	0.15384615384615385
damagingly	0.07692307692307693	0.6153846153846154	0.3076923076923077
damn	0.07692307692307693	0.5384615384615384	0.38461538461538464
damnable	0.07692307692307693	0.6153846153846154	0.3076923076923077
damnableness	0.07692307692307693	0.6923076923076923	0.23076923076923078
damnably	0.07692307692307693	0.6153846153846154	0.3076923076923077
damnation	0.07692307692307693	0.6923076923076923	0.23076923076923078
damnations	0.07692307692307693	0.5384615384615384	0.38461538461538464
damnatory	0.07692307692307693	0.6153846153846154	0.3076923076923077
damned	0.07692307692307693	0.46153846153846156	0.46153846153846156
damnedest	0.15384615384615385	0.23076923076923078	0.6153846153846154
damnified	0.07692307692307693	0.7692307692307693	0.15384615384615385
damnifies	0.07692307692307693	0.6153846153846154	0.3076923076923077
damnify	0.07692307692307693	0.7692307692307693	0.15384615384615385
damnifying	0.07692307692307693	0.7692307692307693	0.15384615384615385
damning	0.07692307692307693	0.23076923076923078	0.6923076923076923
damningly	0.15384615384615385	0.6153846153846154	0.23076923076923078
damnit	0.07692307692307693	0.7692307692307693	0.15384615384615385
damns	0.07692307692307693	0.6923076923076923	0.23076923076923078
danger	0.07692307692307693	0.6923076923076923	0.23076923076923078
dangered	0.07692307692307693	0.7692307692307693	0.15384615384615385
dangering	0.07692307692307693	0.7692307692307693	0.15384615384615385
dangerous	0.07692307692307693	0.8461538461538461	0.07692307692307693
dangerously	0.07692307692307693	0.7692307692307693	0.15384615384615385
dangerousness	0.07692307692307693	0.7692307692307693	0.15384615384615385
dangers	0.07692307692307693	0.6923076923076923	0.23076923076923078
daredevil	0.23076923076923078	0.07692307692307693	0.6923076923076923
daring	0.5384615384615384	0.15384615384615385	0.3076923076923077
daringly	0.6923076923076923	0.07692307692307693	0.23076923076923078
daringness	0.38461538461538464	0.07692307692307693	0.5384615384615384
darings	0.07692307692307693	0.15384615384615385	0.7692307692307693
darkest	0.07692307692307693	0.7692307692307693	0.15384615384615385
darkness	0.07692307692307693	0.15384615384615385	0.7692307692307693
darling	0.8461538461538461	0.07692307692307693	0.07692307692307693
darlingly	0.46153846153846156	0.07692307692307693	0.46153846153846156
darlingness	0.8461538461538461	0.07692307692307693	0.07692307692307693
darlings	0.8461538461538461	0.07692307692307693	0.07692307692307693
dauntless	0.6923076923076923	0.07692307692307693	0.23076923076923078
daze	0.07692307692307693	0.15384615384615385	0.7692307692307693
dazed	0.07692307692307693	0.15384615384615385	0.7692307692307693
dazedly	0.15384615384615385	0.07692307692307693	0.7692307692307693
dazedness	0.15384615384615385	0.15384615384615385	0.6923076923076923
dazes	0.07692307692307693	0.15384615384615385	0.7692307692307693
dead	0.07692307692307693	0.7692307692307693	0.15384615384615385
deadlock	0.07692307692307693	0.38461538461538464	0.5384615384615384
deafening	0.07692307692307693	0.46153846153846156	0.46153846153846156
dear	0.6153846153846154	0.15384615384615385	0.23076923076923078
dearer	0.6153846153846154	0.07692307692307693	0.3076923076923077
dearest	0.7692307692307693	0.07692307692307693	0.15384615384615385
dearie	0.7692307692307693	0.07692307692307693	0.15384615384615385
dearies	0.23076923076923078	0.07692307692307693	0.6923076923076923
dearly	0.5384615384615384	0.07692307692307693	0.38461538461538464
dearness	0.6153846153846154	0.07692307692307693	0.3076923076923077
dears	0.6923076923076923	0.07692307692307693	0.23076923076923078
dearth	0.07692307692307693	0.6923076923076923	0.23076923076923078
dearths	0.07692307692307693	0.23076923076923078	0.6923076923076923
deary	0.6923076923076923	0.07692307692307693	0.23076923076923078
death	0.07692307692307693	0.6923076923076923	0.23076923076923078
debonair	0.5384615384615384	0.15384615384615385	0.3076923076923077
debt	0.07692307692307693	0.5384615384615384	0.38461538461538464
decay	0.07692307692307693	0.6153846153846154	0.3076923076923077
decayed	0.07692307692307693	0.6923076923076923	0.23076923076923078
decayer	0.07692307692307693	0.5384615384615384	0.38461538461538464
decayers	0.07692307692307693	0.5384615384615384	0.38461538461538464
decaying	0.07692307692307693	0.5384615384615384	0.38461538461538464
decays	0.07692307692307693	0.6153846153846154	0.3076923076923077
deceit	0.07692307692307693	0.6923076923076923	0.23076923076923078
deceitful	0.07692307692307693	0.6153846153846154	0.3076923076923077
deceive	0.07692307692307693	0.5384615384615384	0.38461538461538464
deceived	0.07692307692307693	0.6153846153846154	0.3076923076923077
deceives	0.15384615384615385	0.6153846153846154	0.23076923076923078
deceiving	0.15384615384615385	0.5384615384615384	0.3076923076923077
deception	0.07692307692307693	0.6153846153846154	0.3076923076923077
decisive	0.23076923076923078	0.07692307692307693	0.6923076923076923
dedicated	0.7692307692307693	0.07692307692307693	0.15384615384615385
defeat	0.07692307692307693	0.5384615384615384	0.38461538461538464
defeated	0.07692307692307693	0.6923076923076923	0.23076923076923078
defeater	0.07692307692307693	0.38461538461538464	0.5384615384615384
defeaters	0.07692307692307693	0.3076923076923077	0.6153846153846154
defeating	0.07692307692307693	0.46153846153846156	0.46153846153846156
defeatism	0.07692307692307693	0.38461538461538464	0.5384615384615384
defeatist	0.07692307692307693	0.5384615384615384	0.38461538461538464
defeatists	0.07692307692307693	0.6153846153846154	0.3076923076923077
defeats	0.07692307692307693	0.46153846153846156	0.46153846153846156
defeature	0.07692307692307693	0.6923076923076923	0.23076923076923078
defeatures	0.07692307692307693	0.46153846153846156	0.46153846153846156
defect	0.07692307692307693	0.38461538461538464	0.5384615384615384
defected	0.07692307692307693	0.5384615384615384	0.38461538461538464
defecting	0.07692307692307693	0.6153846153846154	0.3076923076923077
defection	0.07692307692307693	0.46153846153846156	0.46153846153846156
defections	0.07692307692307693	0.5384615384615384	0.38461538461538464
defective	0.07692307692307693	0.6923076923076923	0.23076923076923078
defectively	0.07692307692307693	0.6153846153846154	0.3076923076923077
defectiveness	0.07692307692307693	0.5384615384615384	0.38461538461538464
defectives	0.07692307692307693	0.5384615384615384	0.38461538461538464
defector	0.07692307692307693	0.6923076923076923	0.23076923076923078
defectors	0.07692307692307693	0.38461538461538464	0.5384615384615384
defects	0.07692307692307693	0.5384615384615384	0.38461538461538464
defence	0.23076923076923078	0.07692307692307693	0.6923076923076923
defenceman	0.23076923076923078	0.07692307692307693	0.6923076923076923
defencemen	0.3076923076923077	0.07692307692307693	0.6153846153846154
defences	0.15384615384615385	0.23076923076923078	0.6153846153846154
defender	0.23076923076923078	0.07692307692307693	0.6923076923076923
defenders	0.15384615384615385	0.07692307692307693	0.7692307692307693
defense	0.15384615384615385	0.07692307692307693	0.7692307692307693
defenseless	0.07692307692307693	0.38461538461538464	0.5384615384615384
defenselessly	0.07692307692307693	0.38461538461538464	0.5384615384615384
defenselessness	0.07692307692307693	0.38461538461538464	0.5384615384615384
defenseman	0.23076923076923078	0.15384615384615385	0.6153846153846154
defensemen	0.07692307692307693	0.15384615384615385	0.7692307692307693
defenses	0.3076923076923077	0.15384615384615385	0.5384615384615384
defensibility	0.15384615384615385	0.15384615384615385	0.6923076923076923
defensible	0.3076923076923077	0.07692307692307693	0.6153846153846154
defensibly	0.15384615384615385	0.07692307692307693	0.7692307692307693
defensive	0.23076923076923078	0.07692307692307693	0.6923076923076923
defensively	0.07692307692307693	0.15384615384615385	0.7692307692307693
defensiveness	0.15384615384615385	0.15384615384615385	0.6923076923076923
defensives	0.15384615384615385	0.15384615384615385	0.6923076923076923
defer	0.07692307692307693	0.3076923076923077	0.6153846153846154
deferring	0.07692307692307693	0.15384615384615385	0.7692307692307693
defiant	0.15384615384615385	0.38461538461538464	0.46153846153846156
deficit	0.07692307692307693	0.46153846153846156	0.46153846153846156
definite	0.3076923076923077	0.07692307692307693	0.6153846153846154
definitely	0.6923076923076923	0.07692307692307693	0.23076923076923078
degradable	0.15384615384615385	0.46153846153846156	0.38461538461538464
degradation	0.07692307692307693	0.7692307692307693	0.15384615384615385
degradations	0.07692307692307693	0.38461538461538464	0.5384615384615384
degradative	0.07692307692307693	0.6923076923076923	0.23076923076923078
degrade	0.07692307692307693	0.6153846153846154	0.3076923076923077
degraded	0.07692307692307693	0.6153846153846154	0.3076923076923077
degrader	0.07692307692307693	0.6923076923076923	0.23076923076923078
degraders	0.07692307692307693	0.6923076923076923	0.23076923076923078
degrades	0.07692307692307693	0.6153846153846154	0.3076923076923077
degrading	0.07692307692307693	0.7692307692307693	0.15384615384615385
degradingly	0.07692307692307693	0.8461538461538461	0.07692307692307693
dehumanize	0.23076923076923078	0.5384615384615384	0.23076923076923078
dehumanized	0.07692307692307693	0.6153846153846154	0.3076923076923077
dehumanizes	0.07692307692307693	0.38461538461538464	0.5384615384615384
dehumanizing	0.07692307692307693	0.6923076923076923	0.23076923076923078
deject	0.07692307692307693	0.7692307692307693	0.15384615384615385
dejected	0.07692307692307693	0.7692307692307693	0.15384615384615385
dejecting	0.07692307692307693	0.7692307692307693	0.15384615384615385
dejects	0.07692307692307693	0.6923076923076923	0.23076923076923078
delay	0.07692307692307693	0.3076923076923077	0.6153846153846154
delayed	0.07692307692307693	0.07692307692307693	0.8461538461538461
delectable	0.7692307692307693	0.07692307692307693	0.15384615384615385
delectables	0.38461538461538464	0.07692307692307693	0.5384615384615384
delectably	0.7692307692307693	0.07692307692307693	0.15384615384615385
delicate	0.15384615384615385	0.07692307692307693	0.7692307692307693
delicately	0.38461538461538464	0.07692307692307693	0.5384615384615384
delicates	0.3076923076923077	0.07692307692307693	0.6153846153846154
delicatessen	0.23076923076923078	0.07692307692307693	0.6923076923076923
delicatessens	0.23076923076923078	0.07692307692307693	0.6923076923076923
delicious	0.8461538461538461	0.07692307692307693	0.07692307692307693
deliciously	0.5384615384615384	0.07692307692307693	0.38461538461538464
deliciousness	0.6153846153846154	0.07692307692307693	0.3076923076923077
delight	0.8461538461538461	0.07692307692307693	0.07692307692307693
delighted	0.7692307692307693	0.07692307692307693	0.15384615384615385
delightedly	0.8461538461538461	0.07692307692307693	0.07692307692307693
delightedness	0.7692307692307693	0.07692307692307693	0.15384615384615385
delighter	0.6923076923076923	0.07692307692307693	0.23076923076923078
delighters	0.8461538461538461	0.07692307692307693	0.07692307692307693
delightful	0.8461538461538461	0.07692307692307693	0.07692307692307693
delightfully	0.8461538461538461	0.07692307692307693	0.07692307692307693
delightfulness	0.6923076923076923	0.07692307692307693	0.23076923076923078
delighting	0.6153846153846154	0.23076923076923078	0.15384615384615385
delights	0.6923076923076923	0.15384615384615385	0.15384615384615385
delightsome	0.8461538461538461	0.07692307692307693	0.07692307692307693
demand	0.07692307692307693	0.15384615384615385	0.7692307692307693
demanded	0.07692307692307693	0.23076923076923078	0.6923076923076923
demanding	0.07692307692307693	0.15384615384615385	0.7692307692307693
demonstration	0.15384615384615385	0.07692307692307693	0.7692307692307693
demoralized	0.15384615384615385	0.6923076923076923	0.15384615384615385
denied	0.07692307692307693	0.6923076923076923	0.23076923076923078
denier	0.07692307692307693	0.38461538461538464	0.5384615384615384
deniers	0.07692307692307693	0.38461538461538464	0.5384615384615384
denies	0.07692307692307693	0.6153846153846154	0.3076923076923077
denounce	0.07692307692307693	0.5384615384615384	0.38461538461538464
denounces	0.07692307692307693	0.6153846153846154	0.3076923076923077
deny	0.07692307692307693	0.38461538461538464	0.5384615384615384
denying	0.07692307692307693	0.38461538461538464	0.5384615384615384
depress	0.07692307692307693	0.6923076923076923	0.23076923076923078
depressant	0.07692307692307693	0.46153846153846156	0.46153846153846156
depressants	0.07692307692307693	0.46153846153846156	0.46153846153846156
depressed	0.07692307692307693	0.8461538461538461	0.07692307692307693
depresses	0.07692307692307693	0.7692307692307693	0.15384615384615385
depressible	0.07692307692307693	0.6153846153846154	0.3076923076923077
depressing	0.15384615384615385	0.6923076923076923	0.15384615384615385
depressingly	0.07692307692307693	0.8461538461538461	0.07692307692307693
depression	0.07692307692307693	0.8461538461538461	0.07692307692307693
depressions	0.07692307692307693	0.7692307692307693	0.15384615384615385
depressive	0.07692307692307693	0.5384615384615384	0.38461538461538464
depressively	0.07692307692307693	0.7692307692307693	0.15384615384615385
depressives	0.07692307692307693	0.46153846153846156	0.46153846153846156
depressor	0.07692307692307693	0.6153846153846154	0.3076923076923077
depressors	0.07692307692307693	0.46153846153846156	0.46153846153846156
depressurization	0.07692307692307693	0.15384615384615385	0.7692307692307693
depressurizations	0.07692307692307693	0.23076923076923078	0.6923076923076923
depressurize	0.07692307692307693	0.23076923076923078	0.6923076923076923
depressurized	0.07692307692307693	0.15384615384615385	0.7692307692307693
depressurizes	0.07692307692307693	0.15384615384615385	0.7692307692307693
depressurizing	0.15384615384615385	0.38461538461538464	0.46153846153846156
deprival	0.07692307692307693	0.6923076923076923	0.23076923076923078
deprivals	0.07692307692307693	0.3076923076923077	0.6153846153846154
deprivation	0.15384615384615385	0.6923076923076923	0.15384615384615385
deprivations	0.07692307692307693	0.5384615384615384	0.38461538461538464
deprive	0.07692307692307693	0.6923076923076923	0.23076923076923078
deprived	0.07692307692307693	0.7692307692307693	0.15384615384615385
depriver	0.07692307692307693	0.38461538461538464	0.5384615384615384
deprivers	0.07692307692307693	0.3076923076923077	0.6153846153846154
deprives	0.07692307692307693	0.5384615384615384	0.38461538461538464
depriving	0.07692307692307693	0.8461538461538461	0.07692307692307693
derail	0.07692307692307693	0.38461538461538464	0.5384615384615384
derailed	0.07692307692307693	0.46153846153846156	0.46153846153846156
derails	0.07692307692307693	0.3076923076923077	0.6153846153846154
deride	0.07692307692307693	0.38461538461538464	0.5384615384615384
derided	0.07692307692307693	0.23076923076923078	0.6923076923076923
derides	0.07692307692307693	0.38461538461538464	0.5384615384615384
deriding	0.07692307692307693	0.6153846153846154	0.3076923076923077
derision	0.07692307692307693	0.46153846153846156	0.46153846153846156
desirable	0.3076923076923077	0.07692307692307693	0.6153846153846154
desire	0.46153846153846156	0.07692307692307693	0.46153846153846156
desired	0.23076923076923078	0.07692307692307693	0.6923076923076923
desirous	0.38461538461538464	0.07692307692307693	0.5384615384615384
despair	0.15384615384615385	0.46153846153846156	0.38461538461538464
despaired	0.07692307692307693	0.8461538461538461	0.07692307692307693
despairer	0.07692307692307693	0.46153846153846156	0.46153846153846156
despairers	0.07692307692307693	0.38461538461538464	0.5384615384615384
despairing	0.07692307692307693	0.7692307692307693	0.15384615384615385
despairingly	0.07692307692307693	0.7692307692307693	0.15384615384615385
despairs	0.07692307692307693	0.6923076923076923	0.23076923076923078
desperate	0.07692307692307693	0.46153846153846156	0.46153846153846156
desperately	0.07692307692307693	0.5384615384615384	0.38461538461538464
desperateness	0.07692307692307693	0.6153846153846154	0.3076923076923077
desperation	0.07692307692307693	0.5384615384615384	0.38461538461538464
desperations	0.07692307692307693	0.5384615384615384	0.38461538461538464
despise	0.07692307692307693	0.5384615384615384	0.38461538461538464
despised	0.07692307692307693	0.6153846153846154	0.3076923076923077
despisement	0.07692307692307693	0.6923076923076923	0.23076923076923078
despisements	0.07692307692307693	0.7692307692307693	0.15384615384615385
despiser	0.07692307692307693	0.6923076923076923	0.23076923076923078
despisers	0.07692307692307693	0.46153846153846156	0.46153846153846156
despises	0.07692307692307693	0.6153846153846154	0.3076923076923077
despising	0.07692307692307693	0.7692307692307693	0.15384615384615385
despondent	0.07692307692307693	0.7692307692307693	0.15384615384615385
destroy	0.07692307692307693	0.7692307692307693	0.15384615384615385
destroyed	0.07692307692307693	0.6153846153846154	0.3076923076923077
destroyer	0.07692307692307693	0.6923076923076923	0.23076923076923078
destroyers	0.07692307692307693	0.6923076923076923	0.23076923076923078
destroying	0.07692307692307693	0.7692307692307693	0.15384615384615385
destroys	0.07692307692307693	0.8461538461538461	0.07692307692307693
destruct	0.07692307692307693	0.8461538461538461	0.07692307692307693
destructed	0.07692307692307693	0.6153846153846154	0.3076923076923077
destructibility	0.07692307692307693	0.5384615384615384	0.38461538461538464
destructible	0.07692307692307693	0.46153846153846156	0.46153846153846156
destructing	0.07692307692307693	0.8461538461538461	0.07692307692307693
destruction	0.07692307692307693	0.7692307692307693	0.15384615384615385
destructionist	0.07692307692307693	0.7692307692307693	0.15384615384615385
destructionists	0.07692307692307693	0.7692307692307693	0.15384615384615385
destructions	0.07692307692307693	0.7692307692307693	0.15384615384615385
destructive	0.07692307692307693	0.8461538461538461	0.07692307692307693
destructively	0.07692307692307693	0.6923076923076923	0.23076923076923078
destructiveness	0.07692307692307693	0.6923076923076923	0.23076923076923078
destructivity	0.15384615384615385	0.7692307692307693	0.07692307692307693
destructs	0.07692307692307693	0.7692307692307693	0.15384615384615385
detached	0.15384615384615385	0.23076923076923078	0.6153846153846154
detain	0.07692307692307693	0.46153846153846156	0.46153846153846156
detained	0.07692307692307693	0.46153846153846156	0.46153846153846156
detention	0.07692307692307693	0.38461538461538464	0.5384615384615384
determinable	0.23076923076923078	0.07692307692307693	0.6923076923076923
determinableness	0.15384615384615385	0.15384615384615385	0.6923076923076923
determinably	0.3076923076923077	0.07692307692307693	0.6153846153846154
determinacy	0.3076923076923077	0.07692307692307693	0.6153846153846154
determinant	0.07692307692307693	0.07692307692307693	0.8461538461538461
determinantal	0.15384615384615385	0.15384615384615385	0.6923076923076923
determinate	0.3076923076923077	0.07692307692307693	0.6153846153846154
determinately	0.3076923076923077	0.07692307692307693	0.6153846153846154
determinateness	0.3076923076923077	0.07692307692307693	0.6153846153846154
determination	0.46153846153846156	0.07692307692307693	0.46153846153846156
determinations	0.23076923076923078	0.07692307692307693	0.6923076923076923
determinative	0.38461538461538464	0.07692307692307693	0.5384615384615384
determinatives	0.46153846153846156	0.15384615384615385	0.38461538461538464
determinator	0.38461538461538464	0.07692307692307693	0.5384615384615384
determined	0.46153846153846156	0.15384615384615385	0.38461538461538464
devastate	0.07692307692307693	0.7692307692307693	0.15384615384615385
devastated	0.07692307692307693	0.7692307692307693	0.15384615384615385
devastates	0.07692307692307693	0.7692307692307693	0.15384615384615385
devastating	0.07692307692307693	0.7692307692307693	0.15384615384615385
devastatingly	0.07692307692307693	0.6923076923076923	0.23076923076923078
devastation	0.23076923076923078	0.5384615384615384	0.23076923076923078
devastations	0.15384615384615385	0.6153846153846154	0.23076923076923078
devastative	0.07692307692307693	0.7692307692307693	0.15384615384615385
devastator	0.07692307692307693	0.8461538461538461	0.07692307692307693
devastators	0.07692307692307693	0.7692307692307693	0.15384615384615385
devil	0.07692307692307693	0.8461538461538461	0.07692307692307693
deviled	0.07692307692307693	0.46153846153846156	0.46153846153846156
devilfish	0.07692307692307693	0.3076923076923077	0.6153846153846154
devilfishes	0.07692307692307693	0.23076923076923078	0.6923076923076923
deviling	0.07692307692307693	0.6923076923076923	0.23076923076923078
devilish	0.07692307692307693	0.6153846153846154	0.3076923076923077
devilishly	0.07692307692307693	0.5384615384615384	0.38461538461538464
devilishness	0.07692307692307693	0.7692307692307693	0.15384615384615385
devilkin	0.07692307692307693	0.6923076923076923	0.23076923076923078
devilled	0.07692307692307693	0.6923076923076923	0.23076923076923078
devilling	0.07692307692307693	0.5384615384615384	0.38461538461538464
devilment	0.07692307692307693	0.5384615384615384	0.38461538461538464
devilments	0.07692307692307693	0.3076923076923077	0.6153846153846154
devilries	0.07692307692307693	0.46153846153846156	0.46153846153846156
devilry	0.07692307692307693	0.7692307692307693	0.15384615384615385
devils	0.07692307692307693	0.7692307692307693	0.15384615384615385
deviltries	0.07692307692307693	0.6153846153846154	0.3076923076923077
deviltry	0.07692307692307693	0.7692307692307693	0.15384615384615385
devilwood	0.07692307692307693	0.3076923076923077	0.6153846153846154
devilwoods	0.07692307692307693	0.3076923076923077	0.6153846153846154
devote	0.5384615384615384	0.07692307692307693	0.38461538461538464
devoted	0.5384615384615384	0.07692307692307693	0.38461538461538464
devotedly	0.6153846153846154	0.15384615384615385	0.23076923076923078
devotedness	0.6153846153846154	0.07692307692307693	0.3076923076923077
devotee	0.38461538461538464	0.07692307692307693	0.5384615384615384
devotees	0.23076923076923078	0.07692307692307693	0.6923076923076923
devotement	0.6153846153846154	0.07692307692307693	0.3076923076923077
devotements	0.38461538461538464	0.07692307692307693	0.5384615384615384
devotes	0.46153846153846156	0.07692307692307693	0.46153846153846156
devoting	0.6923076923076923	0.07692307692307693	0.23076923076923078
devotion	0.6923076923076923	0.07692307692307693	0.23076923076923078
devotional	0.38461538461538464	0.07692307692307693	0.5384615384615384
devotionally	0.8461538461538461	0.07692307692307693	0.07692307692307693
